{\rtf1\ansi\ansicpg1252\cocoartf2709
\cocoatextscaling0\cocoaplatform0{\fonttbl\f0\fmodern\fcharset0 Courier;}
{\colortbl;\red255\green255\blue255;\red0\green0\blue0;}
{\*\expandedcolortbl;;\cssrgb\c0\c0\c0;}
\margl1440\margr1440\vieww11520\viewh8400\viewkind0
\deftab720
\pard\pardeftab720\partightenfactor0

\f0\fs26 \cf0 \expnd0\expndtw0\kerning0
\outl0\strokewidth0 \strokec2 Zipcode,Income per capita,Median household income,Poverty, Median age,Median home value,Median monthly owner cost,Total Population,White Population,Black Population,American Indian Population,Asian Population,Hispanic Population,Population identifying as 2+ races,Percent of transit public transport\
63730,27158.0,48400.0,535.0,42.1,91900.0,1007.0,3543.0,3471.0,3.0,0.0,0.0,18.0,65.0,0.0\
63739,14453.0,42125.0,13.0,37.6,144900.0,1287.0,555.0,481.0,0.0,0.0,0.0,16.0,66.0,0.0\
63751,18466.0,43169.0,237.0,42.5,142900.0,982.0,1416.0,1404.0,0.0,0.0,0.0,0.0,12.0,0.0\
63767,20160.0,33281.0,199.0,44.7,76700.0,819.0,689.0,566.0,98.0,0.0,0.0,29.0,25.0,2.0\
63770,14987.0,46250.0,28.0,33.5,-666666666.0,840.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0\
63801,28324.0,45946.0,3898.0,41.0,119100.0,965.0,22423.0,17244.0,4100.0,48.0,130.0,546.0,739.0,9.0\
63822,21544.0,38885.0,395.0,48.9,79900.0,772.0,2365.0,2232.0,54.0,0.0,0.0,9.0,79.0,0.0\
63823,27873.0,51827.0,237.0,51.1,89900.0,804.0,1157.0,1089.0,34.0,0.0,0.0,5.0,34.0,0.0\
63743,48681.0,100000.0,0.0,55.8,175000.0,967.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0\
63748,27039.0,49237.0,100.0,51.6,115800.0,920.0,1180.0,1154.0,4.0,0.0,0.0,2.0,22.0,0.0\
63769,21011.0,54375.0,111.0,38.1,147900.0,1139.0,1403.0,1370.0,7.0,0.0,2.0,0.0,24.0,0.0\
63787,26098.0,48693.0,83.0,58.4,74600.0,928.0,614.0,601.0,0.0,0.0,0.0,0.0,13.0,0.0\
63820,14442.0,28295.0,75.0,45.0,58000.0,-666666666.0,216.0,214.0,2.0,0.0,0.0,10.0,0.0,0.0\
63821,16631.0,21500.0,252.0,44.4,41300.0,694.0,698.0,588.0,0.0,0.0,0.0,113.0,63.0,0.0\
63833,29142.0,-666666666.0,9.0,64.3,-666666666.0,1115.0,117.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0\
63839,24030.0,44213.0,58.0,32.0,75000.0,-666666666.0,419.0,406.0,0.0,0.0,0.0,9.0,4.0,1.0\
63860,19112.0,37917.0,64.0,61.5,63600.0,-666666666.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0\
63870,19877.0,24886.0,522.0,37.2,44600.0,1000.0,1112.0,998.0,77.0,0.0,0.0,138.0,37.0,0.0\
63878,17706.0,51500.0,14.0,41.5,-666666666.0,-666666666.0,112.0,112.0,0.0,0.0,0.0,3.0,0.0,0.0\
63935,19268.0,39397.0,2195.0,44.2,97300.0,868.0,10066.0,9667.0,74.0,68.0,77.0,116.0,120.0,0.0\
63951,16668.0,-666666666.0,46.0,57.7,-666666666.0,-666666666.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0\
63966,24978.0,50605.0,383.0,54.1,109300.0,1091.0,2467.0,2264.0,0.0,0.0,30.0,35.0,138.0,0.0\
63026,37324.0,81395.0,2899.0,40.6,211600.0,1577.0,45451.0,41389.0,467.0,76.0,905.0,1149.0,2419.0,47.0\
63044,35351.0,61901.0,1147.0,41.3,173900.0,1501.0,10482.0,7428.0,1886.0,9.0,383.0,1245.0,345.0,98.0\
63049,34108.0,72697.0,1701.0,41.5,169800.0,1376.0,17163.0,15831.0,17.0,73.0,382.0,173.0,780.0,30.0\
63052,32224.0,76315.0,1833.0,38.2,194600.0,1387.0,27943.0,26352.0,344.0,0.0,190.0,781.0,883.0,35.0\
63102,36507.0,56849.0,164.0,35.9,-666666666.0,-666666666.0,2381.0,1185.0,842.0,30.0,129.0,225.0,142.0,73.0\
63014,25110.0,33900.0,95.0,61.4,170900.0,1341.0,717.0,699.0,16.0,0.0,0.0,0.0,2.0,0.0\
63048,26518.0,65568.0,461.0,40.3,172100.0,1329.0,3904.0,3589.0,0.0,0.0,11.0,0.0,304.0,0.0\
63625,32290.0,54167.0,13.0,57.7,142200.0,978.0,424.0,375.0,21.0,2.0,0.0,0.0,26.0,0.0\
63650,21934.0,38132.0,1054.0,48.9,87500.0,952.0,4065.0,3916.0,57.0,0.0,0.0,81.0,92.0,0.0\
63662,23275.0,40282.0,32.0,45.3,96500.0,950.0,1751.0,1735.0,0.0,16.0,0.0,0.0,0.0,0.0\
63740,25905.0,51278.0,500.0,40.6,117000.0,936.0,5561.0,5271.0,179.0,1.0,0.0,4.0,107.0,6.0\
43002,51566.0,73073.0,25.0,31.7,190900.0,1575.0,3431.0,2912.0,46.0,0.0,448.0,147.0,14.0,10.0\
43011,33900.0,77585.0,468.0,39.1,225100.0,1480.0,8106.0,7749.0,38.0,0.0,43.0,68.0,270.0,86.0\
43014,22357.0,64038.0,329.0,28.5,167100.0,1112.0,3624.0,3585.0,10.0,0.0,13.0,0.0,16.0,0.0\
43019,27596.0,65920.0,769.0,38.2,153100.0,1259.0,8754.0,8425.0,120.0,1.0,0.0,21.0,180.0,14.0\
43031,40573.0,93107.0,751.0,40.2,267500.0,1629.0,13653.0,13196.0,23.0,0.0,21.0,206.0,128.0,54.0\
43035,49727.0,133643.0,872.0,35.1,338600.0,2311.0,28687.0,20718.0,2029.0,22.0,4978.0,876.0,788.0,4.0\
43040,38387.0,81160.0,1858.0,38.3,213300.0,1544.0,35169.0,32253.0,1129.0,98.0,648.0,634.0,1004.0,179.0\
43056,31250.0,58554.0,1737.0,42.5,158400.0,1313.0,18997.0,17459.0,536.0,3.0,312.0,331.0,621.0,14.0\
43062,37103.0,85564.0,1240.0,38.3,211300.0,1584.0,28914.0,24840.0,1847.0,51.0,1198.0,786.0,978.0,0.0\
43065,58221.0,135179.0,1058.0,40.5,348100.0,2283.0,42971.0,36571.0,764.0,137.0,4230.0,614.0,1073.0,52.0\
43072,30714.0,67339.0,485.0,44.4,137800.0,1122.0,5896.0,5502.0,20.0,0.0,80.0,136.0,279.0,0.0\
43081,39576.0,83296.0,4037.0,35.9,218200.0,1599.0,65592.0,51817.0,6292.0,25.0,3720.0,2460.0,3252.0,232.0\
43110,34842.0,62489.0,2354.0,34.7,182000.0,1459.0,38942.0,23210.0,12640.0,0.0,1679.0,896.0,1413.0,171.0\
43125,32635.0,68103.0,702.0,41.8,167600.0,1416.0,14723.0,10246.0,3581.0,95.0,303.0,680.0,341.0,15.0\
43136,36325.0,74950.0,10.0,37.4,227200.0,1795.0,913.0,884.0,4.0,0.0,11.0,3.0,14.0,8.0\
43137,29516.0,57005.0,452.0,41.1,134500.0,1322.0,2055.0,1964.0,57.0,0.0,0.0,2.0,34.0,0.0\
43963,24602.0,39145.0,251.0,45.2,90500.0,946.0,1328.0,1284.0,9.0,0.0,0.0,20.0,35.0,15.0\
43001,38893.0,72545.0,128.0,49.6,263800.0,1625.0,2507.0,2466.0,0.0,4.0,0.0,36.0,11.0,0.0\
43008,32206.0,52198.0,410.0,49.9,104100.0,995.0,2689.0,2604.0,0.0,13.0,0.0,0.0,72.0,0.0\
43017,58715.0,111250.0,2748.0,38.6,371000.0,2461.0,40419.0,31290.0,1989.0,37.0,5038.0,2031.0,1415.0,110.0\
43021,55425.0,143582.0,271.0,40.0,409100.0,2427.0,12298.0,11009.0,234.0,8.0,404.0,256.0,565.0,0.0\
43071,37536.0,69952.0,130.0,50.7,188100.0,1364.0,2206.0,2175.0,0.0,0.0,15.0,22.0,13.0,0.0\
43080,26712.0,63420.0,520.0,40.3,165900.0,1200.0,5455.0,4955.0,439.0,0.0,20.0,30.0,41.0,15.0\
43085,46246.0,93953.0,1700.0,37.6,274300.0,1794.0,26395.0,21532.0,2460.0,0.0,878.0,1139.0,1043.0,108.0\
43101,21616.0,45313.0,73.0,40.6,89700.0,963.0,371.0,352.0,0.0,0.0,0.0,0.0,19.0,12.0\
43102,33751.0,68250.0,209.0,45.3,173600.0,1385.0,4002.0,3894.0,15.0,0.0,0.0,20.0,73.0,31.0\
43154,31975.0,71217.0,204.0,36.3,152300.0,1485.0,3946.0,3896.0,0.0,0.0,0.0,15.0,36.0,0.0\
43156,30552.0,71875.0,16.0,45.4,110400.0,856.0,229.0,226.0,0.0,0.0,0.0,21.0,3.0,0.0\
43157,15304.0,41875.0,192.0,30.4,110600.0,1085.0,711.0,652.0,0.0,0.0,0.0,4.0,59.0,0.0\
43206,39454.0,59082.0,4894.0,34.0,197400.0,1441.0,22430.0,11927.0,8761.0,193.0,195.0,499.0,1205.0,613.0\
43953,30616.0,60125.0,1263.0,50.2,115800.0,1043.0,11059.0,10014.0,782.0,0.0,117.0,202.0,135.0,1.0\
43210,4079.0,19107.0,182.0,19.4,-666666666.0,-666666666.0,12506.0,9355.0,820.0,37.0,1889.0,370.0,331.0,373.0\
43356,42075.0,59722.0,12.0,47.2,178600.0,1556.0,1212.0,946.0,0.0,0.0,0.0,212.0,152.0,0.0\
43534,27211.0,63438.0,70.0,34.7,110600.0,1130.0,1770.0,1649.0,0.0,0.0,25.0,134.0,92.0,9.0\
43537,38750.0,74985.0,2144.0,41.3,182700.0,1442.0,28762.0,24913.0,1549.0,68.0,786.0,1264.0,1314.0,23.0\
43543,26938.0,52172.0,984.0,44.4,93700.0,889.0,7413.0,7008.0,17.0,22.0,90.0,415.0,259.0,23.0\
43545,30898.0,55333.0,1456.0,42.0,140800.0,1145.0,13894.0,12721.0,154.0,63.0,0.0,1277.0,353.0,26.0\
43558,33976.0,64485.0,912.0,44.9,141800.0,1210.0,13742.0,13084.0,192.0,6.0,157.0,401.0,250.0,95.0\
43560,47763.0,88439.0,1613.0,42.7,204600.0,1738.0,31967.0,28644.0,774.0,1.0,1255.0,1238.0,948.0,187.0\
43608,13698.0,24108.0,6238.0,33.0,35200.0,780.0,14326.0,4044.0,8798.0,0.0,215.0,777.0,1044.0,150.0\
43613,25837.0,52403.0,5144.0,36.0,98900.0,1086.0,32811.0,24498.0,4915.0,143.0,270.0,2319.0,2547.0,138.0\
43615,29152.0,47939.0,6267.0,38.1,99700.0,1133.0,39957.0,27724.0,8807.0,69.0,998.0,1253.0,1704.0,195.0\
43716,29390.0,35030.0,254.0,59.4,99500.0,728.0,1900.0,1895.0,1.0,0.0,0.0,0.0,4.0,0.0\
43723,21383.0,41373.0,1147.0,37.8,89300.0,942.0,5034.0,4771.0,7.0,32.0,33.0,12.0,191.0,0.0\
43724,25864.0,52989.0,801.0,49.1,99100.0,978.0,9354.0,8240.0,809.0,33.0,11.0,146.0,152.0,0.0\
66767,25309.0,43750.0,88.0,57.8,107600.0,1422.0,475.0,437.0,0.0,3.0,4.0,2.0,31.0,0.0\
66782,15552.0,33750.0,10.0,40.0,33600.0,825.0,130.0,118.0,0.0,1.0,0.0,1.0,11.0,0.0\
66842,53640.0,83125.0,64.0,35.0,110400.0,1542.0,554.0,541.0,0.0,0.0,0.0,52.0,7.0,1.0\
66850,65374.0,59063.0,16.0,28.9,112500.0,1292.0,292.0,269.0,4.0,3.0,0.0,5.0,16.0,0.0\
4953,28402.0,53429.0,487.0,51.0,157500.0,1385.0,3226.0,3063.0,12.0,8.0,23.0,28.0,120.0,0.0\
4955,30543.0,57375.0,126.0,48.5,142100.0,1115.0,1403.0,1300.0,0.0,0.0,5.0,12.0,98.0,0.0\
4982,28393.0,35114.0,54.0,46.7,178100.0,1000.0,559.0,538.0,0.0,0.0,0.0,0.0,6.0,0.0\
4988,20099.0,38359.0,412.0,28.7,165300.0,1194.0,2079.0,1952.0,13.0,38.0,24.0,56.0,52.0,0.0\
4989,35337.0,66139.0,177.0,51.5,176600.0,1191.0,4146.0,3945.0,0.0,51.0,15.0,82.0,93.0,0.0\
4355,40608.0,86156.0,122.0,44.7,222000.0,1470.0,2571.0,2489.0,10.0,28.0,0.0,58.0,44.0,0.0\
4424,17309.0,40137.0,201.0,51.8,103800.0,1219.0,917.0,875.0,0.0,0.0,0.0,11.0,42.0,0.0\
4431,18840.0,-666666666.0,0.0,76.7,-666666666.0,-666666666.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0\
73438,27037.0,41447.0,503.0,43.6,60900.0,985.0,3451.0,3042.0,27.0,104.0,0.0,190.0,257.0,0.0\
73456,19035.0,35938.0,414.0,38.4,78300.0,856.0,1870.0,1593.0,2.0,154.0,1.0,71.0,118.0,0.0\
73537,22165.0,45673.0,161.0,37.8,40300.0,837.0,632.0,431.0,6.0,13.0,0.0,186.0,22.0,0.0\
73552,24802.0,62639.0,202.0,42.0,109500.0,1201.0,1372.0,1027.0,1.0,132.0,7.0,107.0,179.0,0.0\
73556,20431.0,43750.0,32.0,36.1,85500.0,939.0,139.0,86.0,0.0,6.0,0.0,35.0,28.0,0.0\
73639,25834.0,43295.0,69.0,47.6,108500.0,1063.0,537.0,449.0,0.0,10.0,0.0,61.0,61.0,0.0\
73645,28116.0,42614.0,411.0,36.9,69600.0,939.0,1158.0,899.0,7.0,1.0,0.0,251.0,190.0,0.0\
73716,33715.0,67813.0,75.0,49.8,126400.0,1019.0,561.0,560.0,0.0,0.0,0.0,0.0,1.0,0.0\
73717,25283.0,50750.0,888.0,30.2,117200.0,1098.0,6896.0,5947.0,290.0,98.0,35.0,540.0,475.0,0.0\
73719,25246.0,82250.0,11.0,44.9,-666666666.0,-666666666.0,92.0,78.0,0.0,0.0,0.0,0.0,14.0,0.0\
73106,26024.0,40278.0,3335.0,28.4,144000.0,1358.0,13403.0,8800.0,933.0,424.0,832.0,3945.0,1443.0,82.0\
73111,19323.0,32624.0,3669.0,41.3,70600.0,1002.0,11901.0,1212.0,9843.0,95.0,75.0,312.0,646.0,110.0\
73114,22107.0,38523.0,5105.0,29.0,100500.0,986.0,18781.0,7478.0,8208.0,694.0,233.0,3213.0,1244.0,65.0\
73119,15667.0,38724.0,8573.0,30.4,63700.0,977.0,31392.0,21477.0,1569.0,1456.0,157.0,18906.0,2484.0,96.0\
73127,19091.0,38423.0,7534.0,30.3,116100.0,1179.0,25327.0,16220.0,3558.0,1067.0,715.0,9074.0,2654.0,167.0\
73131,54132.0,92783.0,368.0,48.0,280000.0,2129.0,3773.0,3091.0,229.0,140.0,132.0,182.0,174.0,0.0\
73139,23880.0,45107.0,3980.0,35.3,123100.0,1172.0,17672.0,12412.0,1418.0,1034.0,370.0,5258.0,1269.0,115.0\
73145,18789.0,56808.0,82.0,21.2,-666666666.0,-666666666.0,3561.0,2539.0,420.0,15.0,125.0,510.0,408.0,0.0\
73159,23367.0,51143.0,4903.0,35.7,114700.0,1080.0,33345.0,22175.0,2813.0,1010.0,1984.0,9415.0,3174.0,24.0\
3464,37809.0,76563.0,60.0,48.4,210200.0,1329.0,977.0,950.0,0.0,16.0,0.0,12.0,11.0,0.0\
3466,35757.0,93177.0,219.0,46.6,208500.0,1780.0,2002.0,1981.0,0.0,0.0,0.0,0.0,21.0,0.0\
3608,38997.0,69036.0,254.0,41.6,275500.0,1943.0,3314.0,3244.0,62.0,0.0,0.0,10.0,8.0,5.0\
3765,35635.0,67188.0,14.0,49.7,205000.0,1520.0,576.0,570.0,0.0,0.0,0.0,0.0,6.0,0.0\
3773,33358.0,66858.0,892.0,43.0,164300.0,1457.0,7636.0,7184.0,57.0,71.0,56.0,183.0,244.0,11.0\
3816,35205.0,61726.0,62.0,42.8,261200.0,1555.0,1206.0,1179.0,0.0,0.0,0.0,38.0,16.0,0.0\
3830,37625.0,56369.0,240.0,39.0,254900.0,1495.0,1567.0,1566.0,0.0,0.0,0.0,13.0,0.0,0.0\
3235,31577.0,58014.0,513.0,46.4,189500.0,1572.0,8793.0,8523.0,14.0,0.0,106.0,194.0,150.0,0.0\
3237,32449.0,78750.0,181.0,44.1,245400.0,1686.0,2082.0,1950.0,47.0,0.0,21.0,35.0,58.0,0.0\
3262,36292.0,58689.0,84.0,43.4,243600.0,1686.0,1170.0,1034.0,0.0,37.0,4.0,132.0,95.0,0.0\
3264,26390.0,57775.0,765.0,34.6,194100.0,1689.0,7249.0,6740.0,108.0,0.0,163.0,84.0,226.0,0.0\
29584,22043.0,48472.0,463.0,36.2,-666666666.0,777.0,2070.0,1611.0,421.0,10.0,7.0,36.0,1.0,0.0\
29512,15369.0,33308.0,4693.0,38.8,75100.0,904.0,18233.0,6610.0,10534.0,285.0,63.0,609.0,595.0,1.0\
29550,24946.0,44831.0,5968.0,40.7,114500.0,1115.0,32083.0,21238.0,10075.0,88.0,179.0,779.0,491.0,58.0\
29579,29984.0,60234.0,5162.0,42.4,220200.0,1377.0,44037.0,38036.0,3800.0,64.0,911.0,2112.0,987.0,1.0\
29591,21196.0,37481.0,970.0,45.1,53800.0,1045.0,4746.0,3238.0,1430.0,5.0,0.0,92.0,52.0,0.0\
29532,21823.0,32813.0,4343.0,43.6,100600.0,1010.0,20499.0,9086.0,10641.0,29.0,0.0,229.0,739.0,47.0\
46771,,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,59.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0\
46786,22697.0,-666666666.0,0.0,73.3,-666666666.0,-666666666.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0\
46915,26433.0,50357.0,102.0,41.8,104900.0,837.0,814.0,779.0,0.0,0.0,0.0,0.0,35.0,0.0\
46922,-666666666.0,-666666666.0,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0\
46967,16634.0,50192.0,20.0,33.6,-666666666.0,565.0,171.0,160.0,0.0,0.0,1.0,1.0,10.0,0.0\
46984,34658.0,-666666666.0,10.0,63.8,117000.0,-666666666.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0\
46126,30658.0,68699.0,399.0,41.6,169400.0,1324.0,4667.0,4569.0,0.0,0.0,0.0,22.0,94.0,0.0\
68733,27293.0,64444.0,81.0,40.9,110300.0,1138.0,1207.0,1083.0,24.0,73.0,7.0,59.0,20.0,0.0\
68735,25705.0,53026.0,31.0,38.5,72100.0,1067.0,819.0,747.0,1.0,4.0,0.0,60.0,47.0,0.0\
68742,27323.0,63125.0,7.0,59.5,216700.0,-666666666.0,214.0,193.0,0.0,0.0,0.0,19.0,19.0,0.0\
68747,36607.0,81029.0,0.0,45.5,-666666666.0,1163.0,154.0,148.0,0.0,0.0,0.0,0.0,6.0,0.0\
68757,29684.0,70125.0,43.0,51.8,92700.0,1091.0,843.0,839.0,0.0,0.0,0.0,9.0,4.0,0.0\
68761,25728.0,49464.0,72.0,49.6,35800.0,657.0,372.0,341.0,21.0,0.0,5.0,17.0,2.0,0.0\
68764,24344.0,48487.0,99.0,41.5,82000.0,888.0,944.0,928.0,1.0,0.0,0.0,22.0,4.0,0.0\
68770,47594.0,50391.0,165.0,42.0,99500.0,1133.0,1388.0,1340.0,2.0,6.0,0.0,119.0,40.0,0.0\
68812,32516.0,67000.0,8.0,40.0,130700.0,1203.0,522.0,518.0,0.0,2.0,1.0,4.0,1.0,0.0\
68813,41603.0,61711.0,56.0,53.3,87000.0,1125.0,449.0,413.0,0.0,0.0,0.0,36.0,11.0,0.0\
68814,24772.0,49792.0,70.0,42.0,80300.0,944.0,912.0,837.0,0.0,31.0,1.0,56.0,14.0,0.0\
68817,31026.0,60000.0,48.0,49.4,71700.0,950.0,341.0,341.0,0.0,0.0,0.0,3.0,0.0,0.0\
68821,18243.0,45893.0,0.0,45.9,158000.0,1321.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0\
68824,28691.0,59583.0,40.0,34.2,158300.0,1348.0,1611.0,1430.0,0.0,0.0,4.0,158.0,142.0,4.0\
68034,45532.0,114375.0,13.0,39.8,161800.0,1433.0,694.0,664.0,0.0,0.0,0.0,9.0,30.0,0.0\
63827,23242.0,47563.0,131.0,47.3,59700.0,1105.0,694.0,654.0,27.0,0.0,0.0,55.0,13.0,0.0\
63837,19139.0,35054.0,415.0,34.2,45600.0,920.0,1511.0,1323.0,62.0,0.0,11.0,175.0,52.0,0.0\
67487,28206.0,45921.0,74.0,43.2,153000.0,1408.0,1328.0,1203.0,0.0,76.0,14.0,58.0,35.0,0.0\
67490,26146.0,53500.0,138.0,54.1,80000.0,846.0,852.0,799.0,0.0,0.0,8.0,26.0,45.0,0.0\
67154,20204.0,49950.0,58.0,29.8,120100.0,1252.0,2038.0,1867.0,125.0,4.0,2.0,20.0,40.0,0.0\
67134,27709.0,55625.0,46.0,35.1,110700.0,1521.0,482.0,435.0,0.0,14.0,0.0,21.0,33.0,0.0\
67147,29006.0,73155.0,312.0,34.6,173400.0,1447.0,10697.0,9681.0,182.0,74.0,173.0,178.0,575.0,0.0\
67150,17812.0,27000.0,5.0,82.1,-666666666.0,-666666666.0,26.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0\
67206,56720.0,85000.0,1778.0,42.1,248600.0,1879.0,17393.0,14211.0,1187.0,51.0,1019.0,895.0,844.0,42.0\
67213,19316.0,38277.0,5546.0,32.1,69000.0,839.0,22287.0,15867.0,1560.0,270.0,261.0,6236.0,1530.0,127.0\
67333,26635.0,51334.0,263.0,46.2,70600.0,1011.0,2536.0,2121.0,9.0,60.0,20.0,165.0,257.0,0.0\
67342,27734.0,56328.0,76.0,48.2,86300.0,1168.0,768.0,697.0,0.0,31.0,0.0,11.0,40.0,0.0\
67345,24643.0,-666666666.0,15.0,64.5,-666666666.0,1025.0,124.0,92.0,0.0,0.0,2.0,1.0,20.0,0.0\
67354,21253.0,63056.0,68.0,35.4,86600.0,1161.0,732.0,669.0,0.0,19.0,0.0,62.0,44.0,1.0\
67364,28534.0,70433.0,25.0,62.6,68900.0,1151.0,310.0,300.0,0.0,7.0,0.0,0.0,3.0,0.0\
67430,20553.0,41544.0,124.0,47.3,68600.0,861.0,620.0,568.0,0.0,34.0,9.0,0.0,9.0,0.0\
67450,33230.0,75938.0,58.0,51.1,75000.0,880.0,582.0,542.0,0.0,2.0,15.0,17.0,23.0,0.0\
67452,24041.0,78269.0,4.0,29.6,90300.0,1104.0,295.0,293.0,0.0,0.0,2.0,0.0,0.0,0.0\
67455,26683.0,48015.0,154.0,45.1,73500.0,1000.0,1826.0,1775.0,0.0,1.0,0.0,56.0,50.0,0.0\
67457,27255.0,49048.0,67.0,39.1,139100.0,1418.0,772.0,731.0,0.0,0.0,8.0,40.0,33.0,0.0\
67131,32943.0,64091.0,21.0,57.7,228600.0,1058.0,240.0,238.0,1.0,0.0,0.0,0.0,1.0,0.0\
67127,27834.0,58750.0,55.0,52.4,70800.0,1028.0,555.0,552.0,0.0,0.0,0.0,34.0,3.0,0.0\
67135,30144.0,72028.0,217.0,33.4,175400.0,1442.0,3598.0,3256.0,9.0,8.0,0.0,296.0,302.0,0.0\
67146,34710.0,66000.0,203.0,41.1,124200.0,1259.0,2098.0,1811.0,1.0,85.0,21.0,64.0,168.0,0.0\
67156,27310.0,49404.0,2165.0,39.3,104300.0,1100.0,14634.0,12662.0,411.0,88.0,484.0,1295.0,796.0,3.0\
67216,23579.0,40336.0,4676.0,37.4,78200.0,951.0,22221.0,15205.0,1637.0,256.0,1653.0,5870.0,1575.0,105.0\
67349,31517.0,53011.0,166.0,44.7,60200.0,935.0,876.0,829.0,2.0,12.0,9.0,95.0,24.0,0.0\
67401,29246.0,51221.0,5464.0,38.7,141000.0,1188.0,50754.0,44043.0,1563.0,149.0,1092.0,5980.0,2872.0,112.0\
67427,21264.0,38152.0,45.0,49.7,51300.0,844.0,429.0,392.0,0.0,21.0,0.0,25.0,16.0,0.0\
47443,26120.0,52604.0,243.0,40.9,79900.0,860.0,1419.0,1371.0,0.0,0.0,13.0,21.0,14.0,0.0\
47396,33632.0,65107.0,878.0,39.4,144600.0,1153.0,7785.0,7208.0,180.0,0.0,208.0,0.0,161.0,0.0\
47403,29695.0,57803.0,4956.0,34.9,159700.0,1099.0,34090.0,29630.0,1763.0,209.0,746.0,1745.0,1593.0,168.0\
47432,24380.0,51250.0,366.0,40.6,98200.0,882.0,4711.0,3876.0,465.0,8.0,28.0,198.0,297.0,0.0\
47452,26188.0,58092.0,742.0,45.9,121300.0,1056.0,5249.0,5193.0,0.0,0.0,0.0,54.0,26.0,0.0\
47464,26587.0,51250.0,35.0,39.7,89300.0,1027.0,323.0,292.0,0.0,0.0,0.0,28.0,31.0,0.0\
47470,33404.0,51484.0,118.0,43.2,143500.0,1115.0,1632.0,1608.0,0.0,0.0,0.0,0.0,24.0,0.0\
47036,48460.0,74808.0,80.0,51.1,219600.0,1206.0,900.0,893.0,0.0,2.0,0.0,23.0,5.0,11.0\
72847,23225.0,50035.0,499.0,41.1,87900.0,1045.0,2983.0,2900.0,0.0,0.0,20.0,20.0,43.0,0.0\
72858,38916.0,53125.0,615.0,30.7,142300.0,1004.0,3713.0,3446.0,12.0,45.0,2.0,275.0,187.0,0.0\
72930,15490.0,-666666666.0,0.0,62.4,82800.0,-666666666.0,184.0,181.0,3.0,0.0,0.0,2.0,0.0,0.0\
72932,21529.0,45364.0,290.0,43.9,85000.0,888.0,1587.0,1405.0,0.0,39.0,3.0,141.0,122.0,0.0\
72943,24170.0,48854.0,326.0,44.9,110100.0,928.0,2370.0,2268.0,15.0,0.0,0.0,23.0,87.0,3.0\
72951,19528.0,33558.0,210.0,49.3,68100.0,1002.0,837.0,792.0,0.0,0.0,37.0,8.0,2.0,0.0\
72955,8250.0,35561.0,574.0,16.1,28700.0,861.0,778.0,705.0,0.0,0.0,73.0,124.0,0.0,0.0\
72958,20590.0,42417.0,1166.0,40.7,77600.0,748.0,6762.0,5847.0,5.0,36.0,85.0,621.0,331.0,0.0\
72132,27985.0,57182.0,356.0,41.1,111000.0,1178.0,2849.0,2456.0,215.0,0.0,44.0,44.0,119.0,0.0\
72142,35485.0,61500.0,188.0,53.5,169400.0,1192.0,2235.0,1506.0,651.0,0.0,0.0,1.0,75.0,0.0\
72143,22895.0,43415.0,5355.0,33.2,150600.0,1122.0,35978.0,31475.0,2395.0,184.0,470.0,1848.0,880.0,25.0\
72206,22686.0,38919.0,5355.0,41.8,106300.0,981.0,23228.0,11091.0,10598.0,62.0,88.0,1102.0,668.0,156.0\
72327,27482.0,46944.0,228.0,39.3,96800.0,1169.0,1555.0,954.0,430.0,0.0,0.0,188.0,171.0,0.0\
72332,5877.0,16875.0,110.0,17.6,-666666666.0,-666666666.0,155.0,5.0,135.0,0.0,0.0,0.0,15.0,0.0\
72335,18855.0,37867.0,4575.0,36.6,70600.0,853.0,18167.0,6185.0,10855.0,109.0,161.0,864.0,678.0,1.0\
72359,15022.0,29028.0,164.0,40.1,18300.0,627.0,437.0,0.0,308.0,0.0,0.0,129.0,79.0,0.0\
72360,16971.0,19306.0,1732.0,42.9,76800.0,869.0,5411.0,1782.0,3569.0,13.0,0.0,37.0,44.0,0.0\
72396,26088.0,46075.0,2229.0,39.6,91600.0,1042.0,12430.0,9121.0,2511.0,32.0,0.0,289.0,766.0,0.0\
72404,37150.0,59984.0,3164.0,35.6,183800.0,1264.0,29937.0,23707.0,4260.0,55.0,771.0,1637.0,929.0,0.0\
72424,12196.0,-666666666.0,31.0,36.1,-666666666.0,675.0,69.0,66.0,0.0,0.0,0.0,24.0,3.0,0.0\
72428,17746.0,-666666666.0,34.0,32.7,85000.0,900.0,97.0,84.0,0.0,0.0,0.0,0.0,13.0,0.0\
